Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate,Rating_Count
"The Elder Scrolls Online Deluxe Collection: Necrom (Simplified Chinese, English, Japanese)",Bethesda Softworks,https://store.playstation.com/en-hk/product/UP1003-CUSA00132_00-MADEFULL00000000,0.67,539,177.87,28/2/2024 03:59 PM UTC,4.35,71k,"Role Playing Games, Role Playing Games",20/06/2023,71000
"The Elder Scrolls Online Collection: Necrom (Simplified Chinese, English, Japanese)",Bethesda Softworks,https://store.playstation.com/en-hk/product/UP1003-CUSA00132_00-MASEFULL00000000,0.67,390,128.7,28/2/2024 03:59 PM UTC,4.35,71k,"Role Playing Games, Role Playing Games",20/06/2023,71000
The Elder Scrolls Online Deluxe Upgrade: Necrom (Add-On),Bethesda Softworks,https://store.playstation.com/en-hk/product/UP1003-CUSA00132_00-MADEUP0000000000,0.67,308,101.64,28/2/2024 03:59 PM UTC,4.5,54,"Role Playing Games, Role Playing Games",20/06/2023,54
The Elder Scrolls Online Upgrade: Necrom (Add-On),Bethesda Softworks,https://store.playstation.com/en-hk/product/UP1003-CUSA00132_00-MASEUP0000000000,0.67,229,75.57,28/2/2024 03:59 PM UTC,4.05,60,"Role Playing Games, Role Playing Games",20/06/2023,60
"WILD HEARTS™ Karakuri Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA07837_00-DELUXEEDITION000,0.6,709,283.6,28/2/2024 03:59 PM UTC,4.03,1.1k,Adventure,16/02/2023,1100
The Evil Within 2 (English/Chinese/Korean Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/HP1003-CUSA09363_00-ASIAPLACEHOLDER0,0.8,310,62,28/2/2024 03:59 PM UTC,4.56,26k,"Action, Adventure, Horror",12/10/2017,26000
"Returnal™ (Simplified Chinese, English, Korean, Traditional Chinese)",Sony Interactive Entertainment,https://store.playstation.com/en-hk/product/HP9000-PPSA01287_00-RETURNALGAME0001,0.58,568,238.56,28/2/2024 03:59 PM UTC,4.48,7.2k,Shooter,29/04/2021,7200
NHL® 24 PS4™ (English),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-CUSA37933_00-NHLPS4HOCKEY2024,0.6,468,187.2,28/2/2024 03:59 PM UTC,2.82,2.1k,Sport,06/10/2023,2100
NHL® 24 PS5™ (English),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA11193_00-NHLPS5HOCKEY2024,0.6,549,219.6,28/2/2024 03:59 PM UTC,2.82,2.1k,Sport,06/10/2023,2100
"Battlefield™ 2042 Elite Edition PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA01464_00-2042YEAR2EDITION,0.7,789,236.7,28/2/2024 03:59 PM UTC,3.29,34k,Shooter,26/05/2023,34000
"The Quarry - Deluxe Edition for PS4™ & PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA05813_00-QUARRYDLXED00000,0.75,628,157,28/2/2024 03:59 PM UTC,4.2,8.3k,Horror,09/06/2022,8300
"Untitled Goose Game (Simplified Chinese, English, Korean, Japanese)",Panic,https://store.playstation.com/en-hk/product/UP3971-CUSA23079_00-HONKHONKHONKHONK,0.5,148,74,28/2/2024 03:59 PM UTC,4.49,6.7k,"Action, Family, Puzzle",08/01/2020,6700
Shenmue 1 ＆ 2 (English/Chinese/Korean Ver.),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/HP4823-CUSA12542_00-ASIAPLACEHOLDER0,0.8,228,45.6,28/2/2024 03:59 PM UTC,4.73,3.9k,"Action, Adventure, Role Playing Games",21/08/2018,3900
"LEGO® 2K Drive for PS4™ (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA28525_00-00000ARTEMISSIEA,0.67,468,154.44,28/2/2024 03:59 PM UTC,3.62,5.1k,Driving/Racing,18/05/2023,5100
"LEGO® 2K Drive Awesome Rivals Edition (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-AWERIVALPS4PS500,0.6,938,375.2,28/2/2024 03:59 PM UTC,3.62,5.1k,Driving/Racing,15/05/2023,5100
"LEGO® 2K Drive Cross-Gen Standard Edition (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-CROSSGENEDPS4PS5,0.67,548,180.84,28/2/2024 03:59 PM UTC,3.62,5.1k,Driving/Racing,18/05/2023,5100
LEGO® 2K Drive  Crate of Coins (3600) (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-VC3600TEST200000,0.25,234,175.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,15/05/2023,0
LEGO® 2K Drive Premium Drive Pass Season 1 (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-000000DRIVEPASS1,0.25,78,58.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,28/06/2023,0
LEGO® 2K Drive Premium Drive Pass Season 2 (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-000000DRIVEPASS2,0.25,78,58.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,13/09/2023,0
LEGO® 2K Drive Season 1 Coin Bundle - PS5™ (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-DPASS1COINBUNDLE,0.25,78,58.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,28/06/2023,0
LEGO® 2K Drive Season 2 Coin Bundle (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-DPASS2COINBUNDLE,0.25,78,58.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,13/09/2023,0
LEGO® 2K Drive Season 3 Coin Bundle (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-DPASS3COINBUNDLE,0.25,78,58.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,13/12/2023,0
LEGO® 2K Drive Starter Bundle (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-STARTERPACK00000,0.5,38,19,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,15/05/2023,0
LEGO® 2K Drive Pallet of Coins (6500) (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-VC6500TEST200000,0.25,390,292.5,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,15/05/2023,0
LEGO® 2K Drive Year 1 Drive Pass - PS5™ (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04048_00-00YEAR1DRIVEPASS,0.5,320,160,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,18/05/2023,0
LEGO® 2K Drive Year 1 Drive Pass - PS4™ (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA28525_00-YEAR1DRIVEPASS01,0.5,320,160,28/2/2024 03:59 PM UTC,0,0,Driving/Racing,18/05/2023,0
"Tennis On-Court (Simplified Chinese, English, Korean, Japanese)",Perpetual Europe Ltd,https://store.playstation.com/en-hk/product/HP3536-PPSA15913_00-0906414680426282,0.3,268,187.6,28/2/2024 03:59 PM UTC,3.82,113,Sport,17/10/2023,113
"Subnautica: Below Zero PS4 & PS5 (Simplified Chinese, English, Korean, Japanese)","Unknown Worlds Entertainment, Inc.",https://store.playstation.com/en-hk/product/UP5245-PPSA02456_00-BELOWZERSUB38637,0.5,238,119,28/2/2024 03:59 PM UTC,4.58,8.5k,Unique,13/05/2021,8500
Madden NFL 24 Deluxe Edition PS5™ & PS4™ (English),Electronic Arts Inc.,https://store.playstation.com/en-hk/product/UP0006-PPSA10508_00-DELUXEEDITIONM24,0.7,789,236.7,28/2/2024 03:59 PM UTC,3.19,8.1k,Sport,15/08/2023,8100
"DIRT 5 Year One Edition PS4 & PS5 (Simplified Chinese, English, Korean, Japanese)",ELECTRONIC ARTS,https://store.playstation.com/en-hk/product/EP4001-PPSA01551_00-DIRT5YEARONEEDIT,0.8,638,127.6,28/2/2024 03:59 PM UTC,3.8,13k,Driving/Racing,21/05/2021,13000
DOOM (English/Chinese Ver.),Bethesda Softworks,https://store.playstation.com/en-hk/product/JP0262-CUSA04701_00-DOOMJAPANESESKUS,0.8,234,46.8,28/2/2024 03:59 PM UTC,4.6,60k,"Shooter, Shooter",13/10/2020,60000
"Gangs of Sherwood - Lionheart Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",NACON SA,https://store.playstation.com/en-hk/product/EP6665-PPSA09255_00-GOS00DELUXE00001,0.5,468,234,28/2/2024 03:59 PM UTC,2.95,162,Action,30/11/2023,162
Injustice™ 2 - PlayStation®Hits (English Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000000,0.9,148,14.8,28/2/2024 03:59 PM UTC,4.47,31k,"Fighting, Fighting",26/03/2020,31000
"150,000 Source Crystals (English Ver.)",Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000010,0.65,390,136.5,28/2/2024 03:59 PM UTC,0,0,Fighting,17/05/2017,0
"23,000 Source Crystals (English Ver.)",Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000008,0.65,79,27.65,28/2/2024 03:59 PM UTC,0,0,Fighting,17/05/2017,0
Fighter Pack 1 (English Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000004,0.7,155,46.5,28/2/2024 03:59 PM UTC,3.67,128,Fighting,17/05/2017,128
Fighter Pack 2 (English Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000014,0.7,155,46.5,28/2/2024 03:59 PM UTC,4.72,36,Fighting,20/09/2017,36
Fighter Pack 3 (English Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000022,0.7,155,46.5,28/2/2024 03:59 PM UTC,4.16,25,Fighting,13/12/2017,25
Infinite Transforms (English Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000024,0.8,79,15.8,28/2/2024 03:59 PM UTC,3.91,11,Fighting,28/03/2018,11
Ultimate Pack (English Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA05462_00-ASIA000000000003,0.9,299,29.9,28/2/2024 03:59 PM UTC,4.11,103,Fighting,17/05/2017,103
"Breachers (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",,https://store.playstation.com/en-hk/product/HP7132-PPSA19612_00-0025633406054995,0.2,238,190.4,28/2/2024 03:59 PM UTC,4.49,290,Shooter,20/12/2023,290
"PGA TOUR 2K23 Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04390_00-PGATOUR2K23DLXED,0.75,788,197,28/2/2024 03:59 PM UTC,3.78,2.1k,Sport,10/10/2022,2100
PGA TOUR 2K23 Tiger Woods Signature Sunday Pack (Add-On),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA04390_00-TIGERSIGPAKBUNDL,0.5,108,54,28/2/2024 03:59 PM UTC,0,0,Sport,14/10/2022,0
"Assassin's Creed® Syndicate - Digital Gold Edition (Simplified Chinese, English, Korean, Traditional Chinese)",Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA02376_00-ASIA000000000010,0.7,358,107.4,28/2/2024 03:59 PM UTC,4.45,34k,"Adventure, Adventure, Action",22/10/2015,34000
"Aliens: Fireteam Elite - Into The Hive Edition (Simplified Chinese, English, Korean, Traditional Chinese)",Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-AFTEINTOTHEHIVE0,0.6,308,123.2,28/2/2024 03:59 PM UTC,3.67,4.2k,"Action, Shooter",30/08/2022,4200
Aliens: Fireteam Elite - Wey-Yu Armoury (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-ALIENSFIRETEAM01,0.5,58,29,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",08/09/2021,0
Aliens: Fireteam Elite - Nostromo Salvage Pack (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-ALIENSFIRETEAM02,0.5,58,29,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",14/12/2021,0
Aliens: Fireteam Elite - UACM Frontline Pack (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-ALIENSFIRETEAM03,0.5,58,29,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",19/04/2022,0
Aliens: Fireteam Elite - Frontier Freelancer Pack (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-ALIENSFIRETEAM04,0.5,58,29,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",26/07/2022,0
Aliens: Fireteam Elite - Endeavor Veteran Pack (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-ALIENSFIRETEAM00,0.5,58,29,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",23/08/2021,0
Aliens: Fireteam Elite - Hardened Marine Pack (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-ALIENSFIRETEAMHP,0.5,28,14,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",23/08/2021,0
Aliens: Fireteam Elite - Pathogen Expansion (English/Chinese/Korean Ver.),Focus Entertainment,https://store.playstation.com/en-hk/product/EP4133-PPSA03544_00-AFEPATHOGENEXPAC,0.5,108,54,28/2/2024 03:59 PM UTC,0,0,"Action, Shooter",30/08/2022,0
Tony Hawk's™ Pro Skater™ 1 + 2 - Cross-Gen Deluxe Bundle (English),Activision,https://store.playstation.com/en-hk/product/UP0002-PPSA02176_00-TH12RTHEGAME0001,0.6,388,155.2,28/2/2024 03:59 PM UTC,4.46,10k,Sport,25/03/2021,10000
"WRC Generations - Fully Loaded Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",NACON SA,https://store.playstation.com/en-hk/product/EP6665-PPSA07579_00-8106696720999063,0.7,398,119.4,28/2/2024 03:59 PM UTC,4,548,"Driving/Racing, Simulation",03/11/2022,548
"Gotham Knights: Deluxe (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA02223_00-GOTHAMKNIGHTSDLX,0.65,700,245,28/2/2024 03:59 PM UTC,3.04,11k,Action,20/10/2022,11000
Captain Tsubasa: Rise of New Champions Ultimate Edition (Traditional Chinese),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA14834_00-TSUBASAULTIMATE0,0.7,639,191.7,28/2/2024 03:59 PM UTC,4.39,4.9k,Sport,14/09/2023,4900
Captain Tsubasa: RISE OF NEW CHAMPIONS Character Mission Pass (Chinese Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA14834_00-PASS010000000000,0.5,199,99.5,28/2/2024 03:59 PM UTC,4.13,16,Sport,31/03/2022,16
CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS Character Pass (Add-On),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA14834_00-TSUBASACPASS0000,0.5,199,99.5,28/2/2024 03:59 PM UTC,4.19,43,Unique,26/08/2020,43
"Medieval Dynasty (Simplified Chinese, English, Korean, Japanese)",Toplitz Productions,https://store.playstation.com/en-hk/product/HP3640-PPSA07936_00-MEDIEVALDYNPS5AS,0.3,268,187.6,28/2/2024 03:59 PM UTC,4.52,1.3k,"Adventure, Role Playing Games, Simulation",06/10/2022,1300
"Marvel's Midnight Suns Digital+ Edition for PS4™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA26174_00-MMSDIGITALPLUS00,0.75,625,156.25,28/2/2024 03:59 PM UTC,4.28,1.9k,Strategy,11/05/2023,1900
"Marvel's Midnight Suns Digital+ Edition for PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA02621_00-MMSDIGITALPLUS00,0.75,625,156.25,28/2/2024 03:59 PM UTC,4.28,1.9k,Strategy,01/12/2022,1900
Marvel's Midnight Suns Season Pass for PS5™ (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA02621_00-CODASEASONPASS00,0.67,399,131.67,28/2/2024 03:59 PM UTC,0,0,Strategy,01/12/2022,0
Marvel's Midnight Suns Season Pass for PS4™ (English/Chinese/Korean/Japanese Ver.),2K,https://store.playstation.com/en-hk/product/UP1001-CUSA26174_00-CODASEASONPASS00,0.67,399,131.67,28/2/2024 03:59 PM UTC,4.58,38,Strategy,11/05/2023,38
"WRC 9 Deluxe Edition FIA World Rally Championship PS4 & PS5 (Simplified Chinese, English, Korean, Traditional Chinese)",NACON SA,https://store.playstation.com/en-hk/product/EP4008-PPSA01363_00-0357122038405999,0.85,468,70.2,28/2/2024 03:59 PM UTC,4.01,952,Sport,11/11/2020,952
"WRC 9 FIA World Rally Championship PS4 & PS5 (Simplified Chinese, English, Korean, Traditional Chinese)",NACON SA,https://store.playstation.com/en-hk/product/EP4008-PPSA01363_00-WRC9SIEE00000000,0.8,308,61.6,28/2/2024 03:59 PM UTC,4.01,952,Driving/Racing,11/11/2020,952
"VISAGE (Simplified Chinese, English, Korean, Japanese)",SadSquare Studio Inc.,https://store.playstation.com/en-hk/product/UP3376-PPSA04697_00-4288127721514045,0.4,268,160.8,28/2/2024 03:59 PM UTC,4.58,2.1k,Horror,10/11/2021,2100
Mafia II: Definitive Edition (English/Chinese/Korean/Japanese Ver.),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP1001-CUSA16990_00-ASIA000000000000,0.67,229,75.57,28/2/2024 03:59 PM UTC,4.14,16k,Action,18/05/2020,16000
"The Talos Principle 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Devolver Digital,https://store.playstation.com/en-hk/product/UP3643-PPSA05887_00-1978298915551615,0.25,238,178.5,28/2/2024 03:59 PM UTC,4.84,704,"Adventure, Puzzle",02/11/2023,704
Mortal Kombat XL (English),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-CUSA03589_00-ASIA000000000000,0.85,468,70.2,28/2/2024 03:59 PM UTC,4.55,110k,"Action, Action",01/03/2016,110000
"Desperados III - Digital Deluxe (Simplified Chinese, English, Korean)",THQ NORDIC GAMES GMBH,https://store.playstation.com/en-hk/product/EP4389-CUSA11112_00-DES3DELUXEEU0000,0.8,398,79.6,28/2/2024 03:59 PM UTC,4.45,1.5k,"Action, Action, Strategy",16/06/2020,1500
"Back 4 Blood: Deluxe Edition PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA01695_00-BACK4BLOODDELUXE,0.85,690,103.5,28/2/2024 03:59 PM UTC,4,7.2k,Shooter,07/10/2021,7200
Back 4 Blood - Expansion 1: Tunnels of Terror (English/Chinese/Korean Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA01695_00-000000000000DLC1,0.8,118,23.6,28/2/2024 03:59 PM UTC,0,0,Unique,12/04/2022,0
Back 4 Blood - Expansion 2: Children of the Worm (English/Chinese/Korean Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA01695_00-000000000000DLC2,0.8,118,23.6,28/2/2024 03:59 PM UTC,0,0,Unique,30/08/2022,0
Back 4 Blood - Expansion 3: River of Blood (English/Chinese/Korean Ver.),Warner Bros. Interactive,https://store.playstation.com/en-hk/product/UP1018-PPSA01695_00-000000000000DLC3,0.8,118,23.6,28/2/2024 03:59 PM UTC,0,0,Unique,06/12/2022,0
"Planet Coaster: Deluxe Edition PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-PPSA01735_00-PLANCODELUXE0000,0.75,468,117,28/2/2024 03:59 PM UTC,4.25,3.8k,"Simulation, Strategy",14/04/2021,3800
Planet Coaster: Deluxe Rides Collection (Add-On),FRONTIER DEVELOPMENTS PLC,https://store.playstation.com/en-hk/product/EP2377-CUSA17602_00-1121629326305968,0.65,108,37.8,28/2/2024 03:59 PM UTC,4.02,291,"Simulation, Strategy",11/06/2021,291
"The Centennial Case : A Shijima Story　PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","SQUARE ENIX CO., LTD.",https://store.playstation.com/en-hk/product/JP0082-PPSA05644_00-SHIJIMASTORY0001,0.6,399,159.6,28/2/2024 03:59 PM UTC,4.37,268,Adventure,11/05/2022,268
Assassin's Creed® IV Black Flag - Digital Standard Edition - PlayStation®Hits (Chinese Ver.),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/JP0001-CUSA00206_00-ASIA0000FULLGAME,0.7,148,44.4,28/2/2024 03:59 PM UTC,4.64,63k,"Action, Action",25/07/2018,63000
Assassin's Creed® IV Black Flag - Digital Standard Edition – PlayStation®Hits (English),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA00009_00-ASIAAC4GAMEPS401,0.7,148,44.4,28/2/2024 03:59 PM UTC,4.64,63k,"Action, Action",25/07/2018,63000
"Kingdom Come: Deliverance (English, Korean)",PLAION,https://store.playstation.com/en-hk/product/EP4062-CUSA07180_00-ASIAKCDGAME01000,0.85,224,33.6,28/2/2024 03:59 PM UTC,4.05,19k,"Role Playing Games, Role Playing Games, Shooter",19/02/2018,19000
"War Hospital - Supporter Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",NACON SA,https://store.playstation.com/en-hk/product/EP6665-PPSA08925_00-WH000DELUXE00001,0.3,398,278.6,28/2/2024 03:59 PM UTC,3.33,153,Simulation,11/01/2024,153
"Moss (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Polyarc,https://store.playstation.com/en-hk/product/UP1983-PPSA09591_00-8359934314803426,0.45,148,81.4,28/2/2024 03:59 PM UTC,4.55,9.2k,"Action, Adventure, Puzzle",21/02/2023,9200
Moss™ (Game),Polyarc,https://store.playstation.com/en-hk/product/UP1983-CUSA09290_00-ASIA000000000000,0.45,148,81.4,28/2/2024 03:59 PM UTC,4.55,9.2k,Adventure,12/06/2018,9200
